record_id,Count (entries),Count (riders),trainer,Count (horses),Count (class_oog),horses,entries,rec_id,source,riders,wec-alerts,entry_go_times,trainer_display,class_results,active_entries 2,tag,active,class_oog,class_oog copy,classes,active_entries
recU3IaijfKlg4V10,4,1,Brittni A. Raflowitz,4,0,"[""recq7zGeSM734iPDV"",""rec8PeVMdZkMCMLS5"",""recXG32TVrmw8DGO0"",""recNTIir4T2KGDC39""]","[""recbyeHnj0OT9sByX"",""rec50DCvX5MF21Jf5"",""recrBjQEKkSDgWttF"",""recpfvulZdiy5IQvn""]",recU3IaijfKlg4V10,class_oog,"[""recuB93tp86huMHOF""]",,,,,,,,,,,
recU7zogAuLVNKIfQ,4,1,Justine L. Dutton Barnard,4,0,"[""recnOAwFVoDeQUamZ"",""rec82ZXx3k3BZs95n"",""recLXYgdhRzs0rEdm"",""reczCi2jQ4o9sXJkG""]","[""recFErNmkCCvUfXDw"",""recnjnyY9UT59zeAn"",""recdM6wDRahirh7oO"",""recj76r3HlyuTM8ji""]",recU7zogAuLVNKIfQ,class_oog,"[""recvD6KL2dqqPvN0v""]",,,,,,,,,,,
recUSP9h7nazUAhZI,6,4,Dominique H. Damico,5,0,"[""rect0uldbYtw7E0RS"",""recX4J067KZK5mqyl"",""recctkWYVvDkvWYI5"",""recbloZFLUvDYGqAh"",""recZufTxjH8A4owbm""]","[""rec3Uv3yOB4Q5NwZf"",""recZqFdHXmURIhVhk"",""rec6AV0thciPwtA0u"",""recyN0zO7TiYNyGAw"",""reca0h4RLbgEQB1f6"",""rec40RGkxUIYykjih""]",recUSP9h7nazUAhZI,class_oog,"[""rec22CzM2EIb7egZV"",""recBvnLmlMg8sppYy"",""recandUNivppmOwX6"",""recE67bCSPJNSkL7j""]",,,,,,,,,,,
recUjyRd7k0lTmyxS,4,1,Aurora R. Rangel De Alba,4,0,"[""reccP77U1iYBQrkeh"",""rec5ttdBVYcgXCjy7"",""recyxoa8uskuwnUUA"",""rec1kg2ewJ39SdIXP""]","[""recm2Hq6l48jQ4P9u"",""recJsEsg8iT9Xn06S"",""recweIMsj19oIxZbO"",""recrMi1Uqm4je5bL2""]",recUjyRd7k0lTmyxS,class_oog,"[""recYuZ7hB1tbpgznK""]",,,,,,,,,,,
recUkF0qsVXW5diOg,0,0,Kendall Stephens,1,0,"[""recPNCV6VOVWK2NaS""]",,recUkF0qsVXW5diOg,class_oog,,,,,,,,,,,,
recUlyG8wMwlKopQw,3,3,Shannon Y. Clifford,3,0,"[""recrvn328Tmv7HfxZ"",""recQmtI5ZsAOeLXtp"",""rec8Vvmrl3eS033yb""]","[""recpXueurS377Mrkk"",""recg1bdKplpiMn6CM"",""recqLhLtFgcKkbKqZ""]",recUlyG8wMwlKopQw,class_oog,"[""rec7XYSluLDsrEm1b"",""recu4LT4UbFIY5xsX"",""recXe7Px1s1mT5The""]",,,,,,,,,,,
recUpaBE2IKFd0lXw,3,3,Jessica Cross,3,0,"[""recGd1PD9o3dSgk0c"",""recMUv5LPHiKQF8o6"",""recBmww7UNikgcKTQ""]","[""rec5HRwfgu8Db9W27"",""rec36l8EG5RpAgroN"",""recqMaDteMbkSTVIv""]",recUpaBE2IKFd0lXw,class_oog,"[""rectkaEQRoM6ggO0b"",""recZ2J6OAJ9QD4wY1"",""recYHXSyICCmg2fjP""]",,,,,,,,,,,
recUr6Fi772oNLJ5v,4,4,Marissa Creviston,5,0,"[""recUQ7hl3dhqBAlIH"",""recKf2iviypuesPFP"",""recIBz7C8oVDQNAPH"",""rec00Fj6xlDAaiNAv"",""rechUQIGTl4TpNV4N""]","[""recutvWECAJbYHvFO"",""recbkPoe4t8Irl2NP"",""reciUYPuxHcgL26wE"",""recGUgEWq3kKZIevT""]",recUr6Fi772oNLJ5v,class_oog,"[""rec80MabN4TywgT9f"",""recxdi1hJSSi7n9QQ"",""recSD3oLcU0QYz1H7"",""recLzzBYsHVDPuiDg""]",,,,,,,,,,,
recUuNz0eo9E9uBRD,1,0,Joachim Englert,1,0,"[""recvYZlQqAZpnWNKo""]","[""recOpcMSGzNAaHJ87""]",recUuNz0eo9E9uBRD,class_oog,,,,,,,,,,,,
recUyPOPB2XxAGJpk,3,3,Jenny Miller,3,0,"[""recX5rhtmoEUmqPfB"",""recgDxmw0ekKbzKcA"",""rec71PSXk9xhzorfN""]","[""recCWibIx9ZSSHJwS"",""recaDBKCxqYv7GOz2"",""recGKqV4V8wQLmIO4""]",recUyPOPB2XxAGJpk,class_oog,"[""recjVUwSgfYOO7TXn"",""recuCjfT3Zi0PZ7TV"",""recyyfu2HOLFiJ5za""]",,,,,,,,,,,
recV9UeEpcw6UDEM9,12,6,David Cameron,10,0,"[""recSe2WllVQ8pL1bb"",""recBy0OrpOauCr6Pz"",""recHkViA1LK59eYEa"",""recA5qCmRLMk98Xr4"",""recBVMDEeKtclY2YM"",""recGwZ8itiKMPIn8L"",""recXTI2X35V9VmVOr"",""reccKdWlsiElejWlP"",""recrwSZSMRb44S5uQ"",""recUMsicKyzbPX0gM""]","[""recsKorlosWuL3nkw"",""recp2rDbwj2WAY6ci"",""recIcH8Q9JMVfQglf"",""recSQWPXrhPWXzxAt"",""reczrS7UlzABS7lXq"",""recg4MujYfUwxwTAE"",""rec0toyPx9achffXl"",""recWnEvzuG97LP2dX"",""recG7ZESHapLjzCLG"",""recR3W8k6i3qacHOC"",""recYehcVBRs1IYVFM"",""recAJVmuF07Cg84od""]",recV9UeEpcw6UDEM9,class_oog,"[""recAVN8QWh2A6nZOL"",""recAmZSREqpAqaQ5C"",""recZ5EwnPE36HTiXi"",""recHsSjq869gbpIbp"",""recoplw0C0H8tom54"",""recg59HBxOm9PG0aB""]",,,,,,,,,,,
recVgcYuvsyU3zc15,2,1,Lynn M. Reed,2,0,"[""recw36gcBqoExUts8"",""recVr4mlVg0qg99Mq""]","[""recaWvN0eKTl3rKul"",""recTI0WpyrK2n4Kj9""]",recVgcYuvsyU3zc15,class_oog,"[""recxDhjsFLj5GbY1X""]",,,,,,,,,,,
recVpkQDmdDLWOnf7,2,1,Elizabeth C. de Golian,2,0,"[""rec4s0Mzjefu6r5cl"",""recreUf0EnmZ0w8XW""]","[""recdonopJ0WtIypgP"",""recutOuRfDtmGYnr5""]",recVpkQDmdDLWOnf7,class_oog,"[""rec9QNDx2IegGtFnl""]",,,,,,,,,,,
recVsz59iVCmUI0Nu,12,6,Kyle Dewar,12,0,"[""recS2o8qfCeKsnW8n"",""recPOmhL9CtpGkz58"",""recRTaTNSsdMYwqIV"",""reclxV5tOMKvXUoeT"",""recYdWPZJPzjnH6Uf"",""rec3lPXo3qPlqr6jF"",""recyC7ydh4ywKEoD5"",""recM5N0CztIrnQiSg"",""recYUrf4jnJTSnrCY"",""recSAYgkGu3kkDPVg"",""reca2XVJh3iFLh3PL"",""recUK5VTFNxAlUG81""]","[""rec9eOiAQ8imcv9Oj"",""recSO5TNcUacuQlT1"",""recGdLYbzVtS8Q2ji"",""recY76HaZ6xNxQMVd"",""recsx8UsBHNLe7SDS"",""recPkDXCz5fooby5m"",""recKZtBqdXWSfdJP3"",""recp93phGinm0I9vG"",""recRpw1ZxUCf8j6jG"",""recLzsSI5ImoRFuuv"",""rec7BwCKMRQDMQgx2"",""rec4FOlB92FMkKz2z""]",recVsz59iVCmUI0Nu,class_oog,"[""recfmpHccsWBBEZ8A"",""recsnjYEp1bn5r3eT"",""recW5c6UYARQVomg8"",""recCzkqiwznIfOd3g"",""rec2wAS2YrbXNmcut"",""reciwzeQGkjyILquI""]",,,,,,,,,,,
recWQdJafSZQqtOiB,4,1,Bobby Boulger,4,0,"[""recxIlsrbOjPhhb8a"",""recuGRN6MHnNAfPkm"",""recdCFjm5K74Cf8ym"",""rec6X8TFkV3MzY8Lj""]","[""recmwSV8aoUmWPYJS"",""recpGXFL5Gw43iH4m"",""recUxyV5yb4LFF1EB"",""recCnnePf7K82RFVC""]",recWQdJafSZQqtOiB,class_oog,"[""rec9bvr48FkMESsHg""]",,,,,,,,,,,
recWb8kIRsV2w5Zj9,9,9,Lauren Schweppe,10,0,"[""recRf3B5ZIsl6PIJq"",""recaCQLlEZ79nr9GJ"",""recWIVRXmWfip508y"",""recxlzq3barOz46px"",""recNpF44tpAAjobk2"",""recmvtgGUKhHjJxWQ"",""recEb1fI9vpKW8r0V"",""recnFYzfVfD7OLV4O"",""recSIVm9mzXtZVo8Z"",""recxd404BsvEXl1mE""]","[""reczpLVAZwd889uGM"",""rec7X3x2xYM9fNfws"",""recpi1e8PjnPt3ijH"",""recuO3aIl1Zy8yISR"",""recqrDljxlnEyCaVN"",""rec50A1e6NvveXW9q"",""reccfnhd9Nq3KBBkl"",""recKz5mZ1p6WVaQrA"",""recL8Xw3EnQGVbX13""]",recWb8kIRsV2w5Zj9,class_oog,"[""recbEm8GGmws15KlY"",""recNxwU3qLAqtCJos"",""rec2fj8BKdynfDg3D"",""recB4QCufSOyEq6bx"",""recFK6T5ZILUn6E1g"",""rec19k29zjaRFLbaR"",""reclqAXTrl6kfnVrM"",""recdXJtDodXupFQgk"",""recyG2L0F5ju9AGky""]",,,,,,,,,,,
recWddmd29X3mTMwN,4,4,Maisie Wagner,3,0,"[""recJ4kIXPcFhtNdIq"",""recsvVtTz77nUkYlf"",""rec4pW9bO9QBqQEPq""]","[""rec07FCmE0osOA0Z0"",""recntoeUdfpjKN1pJ"",""recEffmo1q5bLQKId"",""recebQmUQ4MWj8thS""]",recWddmd29X3mTMwN,class_oog,"[""rectCb1wW269hD03a"",""recOa9hAA7Il6GJF2"",""recyCRNKIwxuHWSZm"",""rec2R7jOxeWvL99ey""]",,,,,,,,,,,
recWm4nXbUtPYpLCL,6,4,Juan E. Hidalgo,6,0,"[""rec1WNWyNkZHM2djN"",""recvc1quYVdy4FRr4"",""reck168DhM2xEDlCA"",""rec3jIZ1ZztAMABaX"",""rect9cXUJgK0Ixi8C"",""rec6ysiq6YPYZB8xn""]","[""recuxxtlQ8FlkNjqC"",""recIILOTkzdwkPqea"",""recAEIaYalYre2llI"",""recUqU7pPcDCKpVrj"",""reccmBs7OIEJDnVJB"",""rec7azKaPKmD2cx7o""]",recWm4nXbUtPYpLCL,class_oog,"[""recT9NpDNfSMhikLG"",""recyQ8PVWq12G0typ"",""recm5bS9waZAZiTYu"",""rec4PcNx1EROlGAmm""]",,,,,,,,,,,
recWoImYqrWG0E1xh,6,3,Jared P. Petersen,6,0,"[""recftVsxvhU3pxhGz"",""rectiy9k81CaMREHj"",""recN0PqdmUUsEJakp"",""recbYy7ntd9niyPq6"",""rec3bI2YMOnhZQEQb"",""recB0LPWzuHFktnZa""]","[""recpQj5KPgaEWjxEa"",""rec0v0WJGnoB5pLrQ"",""reczhMBQy68g02ImT"",""recHX5P9TK4TYXgVf"",""recCB9HyG6Q3UySnn"",""rec6QjeebNQzoD5RS""]",recWoImYqrWG0E1xh,class_oog,"[""recYAMMYSikFNZf1a"",""recfeMZuv1V7kRVao"",""rec61N7IuP6cXdLkH""]",,,,,,,,,,,
recWymhFUK9NTB49o,4,2,Katey Grau,5,0,"[""reczBEt2gEuEl5L3m"",""rectvnMKMZPUabxbK"",""reczZkZRSnTcHpeqf"",""recXMgU3zzkFu9BYa"",""recIjsc1DHNHnR7TG""]","[""recmfTI0Mzxvlh9zu"",""recrU2ek0zMbrnuce"",""recVhSxn2uPUOlIcp"",""recmjA8gjfJK5IuQR""]",recWymhFUK9NTB49o,class_oog,"[""recXpyTqK11X414vG"",""recuLEaHKZQRPR6B6""]",,,,,,,,,,,
recXKfhF5qV7KjRHI,2,2,George J. Bessette,2,0,"[""recBeIt2QJKxKBR0i"",""recz4RiSOxALkokRS""]","[""recw15cQ3GOGZLo0a"",""recXz6aFV8UtHxxo5""]",recXKfhF5qV7KjRHI,class_oog,"[""recwXqtaxLJy9JnT1"",""recEJipuTn6MGygSi""]",,,,,,,,,,,
recXPKDGyJI2y5uSY,1,1,Jacob Fletcher,1,0,"[""recTLCrfSjDjMGHda""]","[""recWktbRAlMADqRYM""]",recXPKDGyJI2y5uSY,class_oog,"[""recUMVpOTXnrfo6VI""]",,,,,,,,,,,
recXVR08ixMVy2UwY,1,1,Emily Plante,1,0,"[""recX6BoezsTX78euf""]","[""recjfkDHSe8wbBSCq""]",recXVR08ixMVy2UwY,class_oog,"[""recyJaFvQ2RYfJpTw""]",,,,,,,,,,,
recXocXm551bESpPa,8,7,Dawn Hersey,8,0,"[""rec0sJ3zC0hY0vDtR"",""recn8gYamWYp8ozlT"",""recoS14KkrnhCVPtY"",""recCxBXhiqmeolR7k"",""recXcU7TWrbVPmrvG"",""recHwsdhFA15JNAKv"",""recOgikWXyQGpeOs3"",""recpaaXDYDSgW6K5R""]","[""recOfLdHsiYbcIuT8"",""recIypiFssfzPh7qm"",""rectPDx3d1SOQkKUB"",""recwtt6JgdgBaJB4b"",""rec4HtfJmwxwrcJYO"",""recj616ffiWAOHEUy"",""recKmuCb4PkIDdbvP"",""recjP93mSGRLQnDjS""]",recXocXm551bESpPa,class_oog,"[""recJA1B7ysTElfU5j"",""recKRoIduTxw8DsFS"",""recyeNVotnVgNhjjo"",""recnaYU8vPhsPNIdN"",""recqbxVBgZQBatkFP"",""recWfvZLKxCuHjeU8"",""recFF5ezULmsdkBPt""]",,,,,,,,,,,
recXxIrcwPWBKHaoC,3,1,Clark Montgomery,3,0,"[""receNGgJSb6mqPb61"",""recHRYBwO3bICm8zy"",""recEAtZEa8uNj2U9E""]","[""recKahgfXa7xbeZ1t"",""recOj7oe5IWRqLGu4"",""recSOPFK4Hu983pbP""]",recXxIrcwPWBKHaoC,class_oog,"[""recsqboni2em23Dth""]",,,,,,,,,,,
recXyfjbTanYPcKpl,1,2,Cristobal Castro,1,0,"[""recKlZ3FPc3vEr5AR""]","[""recr98HPDjgIiZDSE""]",recXyfjbTanYPcKpl,class_oog,"[""recnWmZ9TpWY6ilZ6"",""recagRAhtEb8H7veW""]",,,,,,,,,,,
recY4IG5M0Ub1eRP6,4,2,Meghan Green,4,0,"[""rec7wlOHrfCBS7FPW"",""rec84BFw2lO0RAtgl"",""recS5xAw61CzSznVk"",""recOaoxVxEUEpUogh""]","[""recapiXQPWvNxuZL6"",""recVOGkNENJbP9Xxb"",""rechSSLCfmY0qzoCf"",""recfTISFDwyJLZnkA""]",recY4IG5M0Ub1eRP6,class_oog,"[""reczXM3prGmBnwRWV"",""rec1AU4meQ1ffufH5""]",,,,,,,,,,,
recYF9eSOEpYZn4Ko,4,4,Kacey Conway,4,0,"[""recFPiXW19r8Sahoe"",""recLeGBqAs55jNXEC"",""recjykw949MhxYIBp"",""rec2p6xS8sgo9c9mo""]","[""recg3iVOGhe4SnUe2"",""recDeEoTJnJUvD3nI"",""recvUVUzrTnEs4ih3"",""rec2oJQmqDACrFDkO""]",recYF9eSOEpYZn4Ko,class_oog,"[""recBW5fiD0x2A09pZ"",""rec3VweD3zhl5o4DM"",""recjcj45sBhpQrs0F"",""rec2dwRqXzc72yGn6""]",,,,,,,,,,,
recYHLnLkBMV7NSqx,0,1,Kaleigh Holroyd,1,0,"[""recqYnDZ1ONuBv3OS""]",,recYHLnLkBMV7NSqx,class_oog,"[""recrkiIsEe2KF5z4b""]",,,,,,,,,,,
recYSQRJjZGVMtbrM,2,2,Josh Dolan,2,0,"[""rec9AP3HlVMforLnk"",""rechLMm2PvpZsf9T9""]","[""recOQJY6MEQg7VRgJ"",""reczdDwH5997TPKaH""]",recYSQRJjZGVMtbrM,class_oog,"[""recPMAhk7mQkCWVJk"",""recDvQhcGTW6G54Jc""]",,,,,,,,,,,
recYYSG3rW61gLanZ,2,3,Heather Froehlich Cortell,2,0,"[""recmnv8k5XqrqvKba"",""recHgVNnMbV0sNKWs""]","[""recuEGBoV7kKfnAh0"",""recdeUfxo0vGgm3Pm""]",recYYSG3rW61gLanZ,class_oog,"[""recesupg2Pf1wqO3M"",""recM7ioOHefDmEAqq"",""recyZ1h5oigC6Gysp""]",,,,,,,,,,,
recYw9kALEWzAkVln,2,2,Elizabeth D. Blaisdell,2,0,"[""recoSeBCWODotdNL5"",""reccptd0LAteUiUok""]","[""recOlVHFYzhGze1e4"",""recgwJ6UxbDX2QWZ1""]",recYw9kALEWzAkVln,class_oog,"[""recGiSFKDWTwdJoPF"",""recuXMRmQaiViYiGM""]",,,,,,,,,,,
recZ3kmzycB7xwLfv,2,1,Danielle Platt,2,0,"[""rectXMsn4mDd9e0d5"",""recq8vnN5j0kLEtlM""]","[""recdWBkutEkpHaYZ3"",""rec8dMmNDSdG203Mw""]",recZ3kmzycB7xwLfv,class_oog,"[""recsfAA9iVQUzRFfI""]",,,,,,,,,,,
recZ41cgnoPOR4VSU,4,2,Fabian Herrera,3,0,"[""rec3IpfVmw7aDlk3r"",""rec5oHRuo9LmxwmDS"",""recXGZIT30Naios89""]","[""rec8LsoJURKHZ44D2"",""recXEXzWgxgc1AjBl"",""recip4oonp4VDC2B0"",""recz3QUJ7HdroTZPU""]",recZ41cgnoPOR4VSU,class_oog,"[""recEbKJxQ8cADfblu"",""recWvS6hQL8R9Smz1""]",,,,,,,,,,,
recZ63wDzSxekmuT7,2,1,Stephanie King,2,0,"[""recWGeYRurpHN6Pte"",""rec6t3JY3PYLXefAE""]","[""recLWMPYe8N5YKlMb"",""recMNRHUI8kmJGhnW""]",recZ63wDzSxekmuT7,class_oog,"[""recgkygxy7DBOBH3M""]",,,,,,,,,,,
recZAL84Ujr0QX9cW,1,1,Gaston Escamez,1,0,"[""recEKjMLxbot8wxp8""]","[""reca6JPxYZPlxbSyK""]",recZAL84Ujr0QX9cW,class_oog,"[""recQegkSIOiKIORwi""]",,,,,,,,,,,
recb5ZCQtoQItOePu,1,1,Jordan Melfi,1,0,"[""recXPXJnkJBhrX11M""]","[""recUn4v7SAM0cx5OA""]",recb5ZCQtoQItOePu,class_oog,"[""recZ1bCRiNAzUqRKJ""]",,,,,,,,,,,
recbDjphoL8qMtSeW,14,8,Megan Wexler,14,0,"[""rec0ITU8wH9wPEfS6"",""recOVsCMtqbRa2dvA"",""recQrwLGs9KZmuISs"",""recLy0joj26tclrr2"",""recau6gwl9hDZb3oe"",""recD9SB1PECGSj1Yb"",""recKp9tNitqO9Eslf"",""recdSr39X3oOJZjOa"",""recPADxrKRR5LZEFV"",""recy5hDHL2y6FpWWh"",""reciepx4wxOC09KnY"",""reciEeSgJNDYwsk9v"",""recxDclpkHEVEN1k4"",""recVPnWO7QarhJfpu""]","[""recEqZqbeLMd1XiVB"",""recxiI7bR50kOkLz2"",""rece8QRDzcNymM2DX"",""recSreSDbd6p6RAsb"",""reczeoSZhFHkwI91y"",""recsKx81yXefHm2mi"",""recNgH57AAv2QuVR2"",""recb8kY0wI96J5yl3"",""rec3zr0DE8MzOsdpK"",""recQay4lUnB4pRhOZ"",""recSGdNaylECpMpNa"",""recnJs6w15cjgPtZy"",""recRPfRo59FcQb68k"",""recCwmz5hAOJ9DEol""]",recbDjphoL8qMtSeW,class_oog,"[""rec2gmXjnMZbtz4xW"",""recNZdF2y3UymF3hZ"",""recir0Emss79Ih2b9"",""rec7Ut45GWfXhOC1M"",""recFFcGmDfwcL61rx"",""recd1WEHiwAp0241z"",""reczfPsdP8FSWYkKZ"",""recjIl9wzfSQdxVf5""]",,,,,,,,,,,
recbHXO4TfreVzAVE,1,1,Alyssa Amberge,1,0,"[""rec8WmfMN2mlzEC3P""]","[""recKzDfntCx1MMtAY""]",recbHXO4TfreVzAVE,class_oog,"[""recsOmoDFyGYzdjTp""]",,,,,,,,,,,
recbqlRFLweeL4BNZ,1,1,Stefanie L. Collier,1,0,"[""recls6r9Pzr1y9Hiy""]","[""recusGpYIKh04LH18""]",recbqlRFLweeL4BNZ,class_oog,"[""recMU6VojE1ZcAXyd""]",,,,,,,,,,,
recc7BtlSMC456iwd,6,5,Robert Mendoza,7,0,"[""rect5JgaBN9a7OqIH"",""recdt9wD4XES6iQOA"",""reccCKcFj7yR73Nd9"",""recQQaDO3dcVfREOY"",""rec1WwYM8k4xOd9j3"",""recmCVxgUCTwD9Znb"",""recV8l7UbmAohDANr""]","[""rec8nbieTHlNYfAzC"",""rec1h9tikxncztApt"",""rec32qsqLuGDJ9aQ7"",""rec514OUjwldYovtn"",""recSpXIJ25DfqTbXv"",""recnbrWUy8MyJer3G""]",recc7BtlSMC456iwd,class_oog,"[""recvPk4behpKl5tTy"",""recB5Plz99xL18UVe"",""recisB6O1frXIGQpJ"",""recTDMo7hqCpuyKDo"",""recSwYgVxYeWHJAvI""]",,,,,,,,,,,
reccPpBL4rQYdBMJP,5,5,Alison Jones,5,0,"[""recLbks7O1PMaT47C"",""rectcXl4IsH5z4yo7"",""recUOPrPt8hqx9T2P"",""reczfZP6RVJ109fPM"",""rec0EAvO8EiKZz9wz""]","[""recg58xkAVuWMvUpw"",""rec2C8xe0wSoPWTi8"",""recmPbUNYeendKqzd"",""recpFHkXxPMFq5Tpp"",""recp9HI8GRrjfLTJU""]",reccPpBL4rQYdBMJP,class_oog,"[""rec0lADouwqghMAAd"",""reclWXLaY1toeG4F0"",""recukBaoFzRGru2uh"",""reckUXCBVWgpOAhP8"",""recMy5T1t0dArdrEM""]",,,,,,,,,,,
reccRPUdMRZMCiJuf,8,6,Benjamin J. Meredith,8,0,"[""recpwBbv1DK6OHP6I"",""recLFC3oXN6C15kPh"",""recsB7WBTOhoiZ7Fm"",""recznBPlUOh3ieweT"",""rec6PWBeeW8h4Exaz"",""recpJzyZSVuBaeQob"",""receQSLUSbhC7tCeD"",""recjFOM7ncwsETAOi""]","[""recd2i8o2VFvqHaXj"",""reccII7BFSPqJETYJ"",""rec08Bcdiirsd0shr"",""recyQRsugfqFd7Hlq"",""recgkh1Xq8PkiNLhc"",""recvMGPH0clJ6e919"",""rec4g5rjcJW2YzDAg"",""recTnAc0xDieqSDlZ""]",reccRPUdMRZMCiJuf,class_oog,"[""rechzGJ6nB5ZniPYe"",""reclZp0eQIJMvkdeG"",""recgdnXFKviBsM1pd"",""recSx6zrBtxT7i8gh"",""rectxPJhIjLqzZXeE"",""rec4bGHnc6K7y1cJw""]",,,,,,,,,,,
reccVab1jS62QQ5la,9,7,Juan Benítez,9,0,"[""recCCyLwjd5I1kA86"",""recYi8600g3Kjc1Sq"",""recqd51to40fpLity"",""recGLtX4301LzejXu"",""recdWSYqlNgH2vMhL"",""recAkwy9NCpBgDMK8"",""recXJdhBfCSjXKcrL"",""reci170NmUmzXtOw3"",""recpebMoudJDC60fQ""]","[""recNMq45IIW6vAlQY"",""recMhBycg7yN8Y4g2"",""recGFiJ6cMzhPin8q"",""rec1VD4ZNQ8xxCGWk"",""recNHVkQ5KFrWoE3n"",""recHCgUvTLCR9Vd64"",""recLjMKKG4rDvPOy3"",""reczwdDElfctF7Vz4"",""recVtBbwobTXncVAO""]",reccVab1jS62QQ5la,class_oog,"[""rec1SXsCfn8ggGYct"",""recmbNX4piYJQ41A7"",""reck7CWVqseCHyMVg"",""rectP0g6k2KgWDlqi"",""recPssTPHylHZbouQ"",""reccdMY4DqXa2MtUK"",""recPFqrG7eCkbV1oV""]",,,,,,,,,,,
recclCEkrFrjDDv36,5,1,Captain Brian Cournane,3,0,"[""recpufs1guD9CqDb5"",""recGM6SqPGsYdfkoo"",""recsKkiNg0lfLi4MY""]","[""recvKAArSusorh5to"",""recQCUi9gMth3vZD2"",""recO6KU4WirqGei7w"",""rec0nIlVrJ81KpK5w"",""recCujvGOmv06gqb6""]",recclCEkrFrjDDv36,class_oog,"[""rec9bdGQgGu9zWiEQ""]",,,,,,,,,,,
reccnhZlVCHJXjTVi,1,1,Taryn M. Adamy,1,0,"[""recLwMDICqwy0PnEc""]","[""recQefzWA7zkHVhfY""]",reccnhZlVCHJXjTVi,class_oog,"[""recIiT6acuIgcj2Mm""]",,,,,,,,,,,
reccxT6yO7DM4d3NC,1,1,Alyssa Pascucci,1,0,"[""recgY8x8fIs7Ea8SX""]","[""reccigib2ijRnWs41""]",reccxT6yO7DM4d3NC,class_oog,"[""reccSzGDIKf9DLzAW""]",,,,,,,,,,,
recdHGo38u6gzbP2H,2,2,Taylor Manning,2,0,"[""recetc9kQtuflj67j"",""recn9DHhf2ZgrfQgn""]","[""rectwreYfKfGgUoW4"",""recVWFdI1DsDCkv3m""]",recdHGo38u6gzbP2H,class_oog,"[""recmkwpSa6JYJNHCD"",""recBiXeZ9sjJZpkqE""]",,,,,,,,,,,
recdxilKHsN0qZ3Fz,2,2,Stacey L. Reser,2,0,"[""recIyWc3lqqBppYPg"",""recbSG4mvquviY4nI""]","[""rec8sI9fvIMgzRWtl"",""reczsqCOVjh23cwUk""]",recdxilKHsN0qZ3Fz,class_oog,"[""recEJlwUSbNSsfpy2"",""recqv4i5FTWrNGQSF""]",,,,,,,,,,,
rece9iPIoEEaCPIqS,4,1,Hanna R. Egan,4,0,"[""rec5ylEAIYsVImCwb"",""recom6eZn2mde86xe"",""recZc4laV3ccmGSAv"",""rec27B4lL3oVLYvYG""]","[""reczUfsjadnxdNGOl"",""recXng0ma9MdJcCCB"",""receotXwf9JfD39Gm"",""recSISgiC5t0suxEY""]",rece9iPIoEEaCPIqS,class_oog,"[""recaKiCcAz57uZZru""]",,,,,,,,,,,
receCZCsNdOQDE9z9,6,5,Camille Maynard,8,0,"[""recU6yQCMREs5VEOC"",""recqWCoF0qPZMo7Cq"",""recmAyvq0naXRkh8r"",""recKzDZNnajztetMV"",""rec0q9AnNY7TdrcJG"",""reccxXRvlvcw4ztyx"",""recnwz2FRRohIztxK"",""rec0ViGBFOoUgCE9l""]","[""recJfg4wJMkdEpx9m"",""recEDxqpF2gZV7nU1"",""rec9g3cCnYaJqzg5B"",""rec9frvWzFMf9c8Kj"",""recEGqQL7rG7xysMK"",""recmlfR0dYooBb4oc""]",receCZCsNdOQDE9z9,class_oog,"[""recYuW2sDtfJ70Oph"",""rec1mLXyML08iCPpy"",""rectJZmU38sTYCk2K"",""recPQsoqkap3XkAa0"",""rec4dczTNgJ0tnKTw""]",,,,,,,,,,,
receaA0lDaK9CffNz,1,1,Daniel Michan,1,0,"[""recg41TYGjWFbfHel""]","[""reckKVHNZ1Ip1GNg7""]",receaA0lDaK9CffNz,class_oog,"[""recusKsOvT8TWWQd6""]",,,,,,,,,,,
recel7Tui1CFiT95R,8,6,August Torsilieri,8,0,"[""recGW1k76PpCNztdS"",""rectHBnH1Nu3Ww60X"",""rec05nOvYeZKRmjJD"",""recjDiaacloQEn7xH"",""reczGNyixcrHeEGRz"",""recgceKiO39pf6cFr"",""rec1kBWgR4afctQ7V"",""recAlAuF50JlUkb8B""]","[""recTUSzO5pmuIHeoZ"",""recINCGddD6yZMriD"",""recsPY5EGJuNn2oFw"",""rec3W1m1CRMqKtOku"",""recbbC4cEx63PP1dA"",""recourNzdMD1KelT0"",""rec1RAmQjCfnJ2wyW"",""recSza5wPNL92sOLn""]",recel7Tui1CFiT95R,class_oog,"[""recYfk01EegWuH04x"",""recrvwnO1g9OSNswQ"",""rec0kl9lhDCTw4bxG"",""recyZIUbNSKQsUStt"",""reclzewcZLj2VWKNz"",""recjObU6v016KjDEF""]",,,,,,,,,,,
recfAVsjydccXTqve,1,0,Hector Florentino,1,0,"[""recRENV43srEl09Ur""]","[""recec81GNG4x3ieVX""]",recfAVsjydccXTqve,class_oog,,,,,,,,,,,,
