record_id,show_no,entry_no,entry_display,horse,horse_display,rider,rider_display,trainer,trainer_display,active
recRUmhoOe0gPinCh,14906,119,119,Diamond Rbc Z,Diamond Rbc Z,Jenna P. Friedman-Lopez,Jenna,Jenna P. Friedman-Lopez,Jenna P. Friedman-Lopez,1
recRg11BQ0Q6CMESR,14906,2095,2095,Nexstar-Lh,Nexstar-Lh,Chandler Robinson,Chandler Robinson,Andrew C. Welles,Andrew C. Welles,1
recRhFjbDRMY2A7QM,14906,1049,1049,Vote For Pedro,Pedro,Carsyn Korotkin,Carsyn,Alan Korotkin,CWF,1
recRwYDAB03ykBYId,14906,1645,1645,Comedian Of Picobello Z,Comedian Of Picobello Z,Sebastian Presa Tejada,Sebastian,Juan A. Rodriguez Silva,Juan A. Rodriguez Silva,1
recRwcC3j4fTkRYts,14906,2175,2175,Ravina 22,Ravina 22,Antonio J. Martinez,Antonio J. Martinez,Antonio J. Martinez,Antonio J. Martinez,1
recRzK78bR4xQ8ovU,14906,2154,2154,Enzo Ferrari,Enzo Ferrari,Andres A. Correa,Andres,Andres A. Correa,Andres A. Correa,1
recS0Uh8pIAsXEauR,14906,1960,1960,Candeux,Candeux,Lauren E. Hough,Lauren E. Hough,Lauren E. Hough,Lauren E. Hough,1
recS99fXzDcO0MRWs,14906,1334,1334,Classical Touch,Classical Touch,Juan M. Bolanos,Juan,Juan M. Bolanos,Juan M. Bolanos,1
recSAF0IdEdEUFC1d,14906,2661,2661,Ustina,Ustina,Isaac Leffkowitz,Isaac Leffkowitz,Isaac Leffkowitz,Isaac Leffkowitz,1
recSEYXiZxQFGbHXq,14906,1094,1094,Bella Vida,Bella Vida,Isaac Leffkowitz,Isaac Leffkowitz,Isaac Leffkowitz,Isaac Leffkowitz,1
recSISgiC5t0suxEY,14906,128,128,Daytona S.e,Daytona S.e,Hanna R. Egan,Hanna R. Egan,Hanna R. Egan,Hanna R. Egan,1
recSJLnuRigTEuee6,14906,1066,1066,Lufrieda Vdl,Lufrieda Vdl,Clara Vidal,Clara,Daniela Roy,Daniela Roy,1
recSL9HbNYEgGrSQz,14906,102,102,Okidoki Van De Renthoeve,Okidoki Van De Renthoeve,Lucia Rivas,Lucia Rivas,Lucia Rivas,Lucia Rivas,1
recSO5TNcUacuQlT1,14906,103,103,Hutin De L'abbaye,Hutin De L'abbaye,Kyle Dewar,Kyle,Kyle Dewar,Kyle Dewar,1
recSOPFK4Hu983pbP,14906,2832,2832,Lindy Hop,Lindy Hop,Clark Montgomery,Clark,Clark Montgomery,Clark Montgomery,1
recSQWPXrhPWXzxAt,14906,2187,2187,En Vogue,En Vogue,Maddison Stephen,Maddison,David Cameron,David Cameron,1
recSQzHuz4JIZFsuE,14906,1506,1506,W.e.c. High Dollar Lad,W.e.c. High Dollar Lad,Clementine Lidsky,Clementine Lidsky,Morgan Taylor,Morgan Taylor,1
recSRTctssQmFt5Zq,14906,3007,3007,Del’arkan,Del’arkan,Ryan Baldwin,Ryan,Debbie L. Mccarthy-Connor,Debbie L. Mccarthy-Connor,1
recSUHXG1aUOdU7eF,14906,100,100,Facundo De La Nutria,Facundo De La Nutria,Celso Ariani,Celso Ariani,Celso Ariani,Celso Ariani,1
recSagAG8IFRylsx2,14906,1902,1902,Born To Be Wild,Born To Be Wild,Jamie Alnwick,Jamie,Scott Keach,Scott Keach,1
recSpXIJ25DfqTbXv,14906,1769,1769,Nevada Vdl,Nevada Vdl,Robert Mendoza,Robert,Robert Mendoza,Robert Mendoza,1
recSpoDIMbZJaCFQg,14906,1786,1786,Lyonheart,Lyonheart,Robert Mendoza,Robert,Hanna Pieri,Hanna Pieri,1
recSq8P0NfinWRF3k,14906,1838,1838,Pursuit Of Honor,Pursuit Of Honor,Josh Dolan,Josh Dolan,Rebecca Warth,Rebecca Warth,1
recSreSDbd6p6RAsb,14906,1223,1223,Ledoux,Ledoux,Megan Wexler,Megan,Megan Wexler,Megan Wexler,1
recSu8KzOmYJDg4Em,14906,1877,1877,Daham,Daham,Jelmer Hoekstra,Jelmer,Tara G. Bostwick,Tara G. Bostwick,1
recSza5wPNL92sOLn,14906,2544,2544,Tutti Fruitti Van De Fruitkorf,Tutti Fruitti Van De Fruitkorf,Vivian Heyer,Vivian Heyer,August Torsilieri,August Torsilieri,1
recT9pmUhPadagTou,14906,106,106,Kadar Hbc,Kadar Hbc,Simon Arango,Simon,Juan M. Bolanos,Juan M. Bolanos,1
recTA1ZVZrvwdBJPz,14906,2337,2337,Cassina,Cassina,Maleah Lang Mcmahon,Maleah Lang Mcmahon,Maleah Lang Mcmahon,Maleah Lang Mcmahon,1
recTB2sMib3ga8Eu6,14906,1549,1549,Ezin Rk,Ezin Rk,Alexa Riccio,Alexa Riccio,Stephanie Frey,Stephanie Frey,1
recTBFm0ySysqGw0a,14906,1495,1495,Parade,Parade,Devin A. Seek,Devin,Bibby F. Hill,Bibby F. Hill,1
recTBGxYqTMhlMCuV,14906,1268,1268,Invictus,Invictus,Aaron Vale,Aaron,Ben Taylor,Ben Taylor,1
recTUSzO5pmuIHeoZ,14906,2375,2375,Sylvester Ter Linden,Sylvester Ter Linden,Lynde Johnson,Lynde,August Torsilieri,August Torsilieri,1
recTYuCuVNfUvncak,14906,118,118,Comme Ci Comme Ca,Comme Ci Comme Ca,Ashlee Bond,Ashlee,Ashlee Bond,Ashlee Bond,1
recTayOSJm4BUxgZ6,14906,1647,1647,Dionte Van’t Merelsnest Z,Dionte Van’t Merelsnest Z,Juan A. Rodriguez Silva,Juan,Juan A. Rodriguez Silva,Juan A. Rodriguez Silva,1
recTls64pZq4X5EVG,14906,2148,2148,Elle Woods,Elle Woods,Kimberly Tobias,Kimberly,Abby Strohmeyer,Abby Strohmeyer,1
recToI8ktnABOD4rJ,14906,2972,2972,Cartier De Muze,Cartier De Muze,Lincoln Russell,Lincoln,Lincoln Russell,Lincoln Russell,1
recTqHtUA7a1azoGY,14906,2946,2946,Calderon T,Calderon T,Andras Szieberth,Andras,Andras Szieberth,Andras Szieberth,1
recU0Bf1mF8h8yM7G,14906,2955,2955,Cameron 38,Cameron 38,Jamie M. Stryker,Jamie,Kirk Webby,Kirk Webby,1
recU702x9XlGPM9j0,14906,2099,2099,Loire,Loire,Isaac Leffkowitz,Isaac,Isaac Leffkowitz,Isaac Leffkowitz,1
recU9FdSfOVPTyxvg,14906,2179,2179,Nice Cool De Virton,Nice Cool De Virton,Paul O'Shea,Paul,Kaileigh Brandt,Kaileigh Brandt,1
recURpiT91CHk3NR8,14906,1737,1737,Vienna Van't Kiezelhof Lhf,Vienna Van't Kiezelhof Lhf,Marcus Gruenthal,Marcus,Marcus Gruenthal,Marcus Gruenthal,1
recUqU7pPcDCKpVrj,14906,2710,2710,Elwen M' Aurea,Elwen M' Aurea,Juan E. Hidalgo,Juan,Juan E. Hidalgo,Juan E. Hidalgo,1
recUtlg8od1chADBZ,14906,3010,3010,Rianthe Van 'T Merelsnest,Rianthe Van 'T Merelsnest,Jenna P. Friedman-Lopez,Jenna P. Friedman-Lopez,Jenna P. Friedman-Lopez,Jenna P. Friedman-Lopez,1
recUxyV5yb4LFF1EB,14906,2865,2865,Ewsz Chardonnay,Ewsz Chardonnay,Kalli Core,Kalli,Bobby Boulger,Bobby Boulger,1
recV6W9xPPlc1hmiJ,14906,2339,2339,KS Emperor,KS Emperor,Maleah Lang Mcmahon,Maleah Lang Mcmahon,Maleah Lang Mcmahon,Maleah Lang Mcmahon,1
recVDOlZqvn378Rhs,14906,2042,2042,Frozie,Frozie,Claire Doran,Claire Doran,Tony Doran,Tony Doran,1
recVEJVQOCfivJpff,14906,1600,1600,Carlo 546,Carlo 546,Clara Vidal,Clara Vidal,Daniela Roy,Daniela Roy,1
recVEMvy0QLo2P805,14906,3098,3098,Unairo,Unairo,Juan Carlos Arriaga Radilla,Juan Carlos Arriaga Radilla,Carlos Aguirre,Carlos Aguirre,1
recVIe471MSnlYhTy,14906,1577,1577,Game Day,Game Day,Audrey Haywood,Audrey Haywood,Kelsey Duffy,Kelsey Duffy,1
recVOGkNENJbP9Xxb,14906,1421,1421,Liverpool 56,Liverpool 56,Liza Guettler,Liza Guettler,Meghan Green,Meghan Green,1
recVUmGO6khwmUVT2,14906,2992,2992,Riverstown Flamenco Cruise,Riverstown Flamenco Cruise,Jenny Walker,Jenny Walker,Darragh Kerins,Darragh Kerins,1
recVWFdI1DsDCkv3m,14906,1480,1480,Ameko Chaccord,Ameko Chaccord,Taylor Manning,Taylor,Taylor Manning,Taylor Manning,1
recVZOhdcpfeBfzV8,14906,1521,1521,Ziggy Stardust,Ziggy Stardust,Bowers A. Cone,Stephen,Stephen Dicarlo,Stephen Dicarlo,1
recVa3Ph0uD7GFNQy,14906,1185,1185,Macallan,Macallan,Reagan Brown,Reagan Brown,Stephanie Free,Stephanie Free,1
recVbTvLpQcgnDCW8,14906,124,124,Montecristo,Montecristo,Selcuk Koksalan,Selcuk,Selcuk Koksalan,Selcuk Koksalan,1
recViExca4G5K4I8d,14906,2610,2610,Starridor,Starridor,Charlotte H. Wiese,Charlotte,Jasmine Walsh,Jasmine Walsh,1
recVoPNyQWvqU4tMF,14906,132,132,Hop Mouche,Hop Mouche,Laura Gaither,Laura,Laura Gaither,Laura Gaither,1
recVscUeLQRzogBzv,14906,1299,1299,Smilla's Sense Of Snow,Smilla's Sense Of Snow,Scarlett Hamaoui,Scarlett Hamaoui,Morgan Taylor,Morgan Taylor,1
recVtBbwobTXncVAO,14906,1018,1018,Flint T.s. Et,Flint T.s. Et,Camille Pacheco,Camille Pacheco,Juan Benítez,Juan Benítez,1
recVys8qg27M44Naf,14906,1565,1565,Diabolo De La Roque,Diabolo De La Roque,Antonio J. Martinez,Antonio,Antonio J. Martinez,Antonio J. Martinez,1
recW3ACUzfPxwrYxR,14906,2174,2174,Komet 306,Komet 306,Antonio J. Martinez,Antonio,Antonio J. Martinez,Antonio J. Martinez,1
recW4W2Sd7UGjIZJk,14906,2320,2320,Mtm Good Question,Mtm Good Question,Tracy Fenney,Tracy,Michael J. Mccormick,Michael J. Mccormick,1
recWHpJIOYcFDetXH,14906,3038,3038,Scarlett O'hara,Scarlett O'hara,Katherine Addington,Katherine Addington,Bibby F. Hill,Bibby F. Hill,1
recWOHzb2SxrbXnLA,14906,1910,1910,Mtm Cascadela,Mtm Cascadela,Evana Somareddy,Evana,Heather Dayner,Heather Dayner,1
recWPdGVFI6Qz09or,14906,2542,2542,Sunkist,Sunkist,Timothy Maddrix,Timothy,Terry L. Brown,Terry L. Brown,1
recWUrpDr1kPZ7RMM,14906,2728,2728,Wingardium Leviosa KS,Wingardium Leviosa KS,Dominic Arnold,Dominic,Alyssa Venn,Alyssa Venn,1
recWXO4ts3p4Au4to,14906,109,109,Elalisa,Elalisa,Maleah Lang Mcmahon,Maleah,Maleah Lang Mcmahon,Maleah Lang Mcmahon,1
recWZYPesnF1w0ZOc,14906,3016,3016,Dorado Sdn,Dorado Sdn,Cooper Beisel,Cooper,Ben Taylor,Ben Taylor,1
recWktbRAlMADqRYM,14906,2204,2204,5o1 Stakkatol's Dream,5o1 Stakkatol's Dream,Jacob Fletcher,Jacob,Jacob Fletcher,Jacob Fletcher,1
recWl9xEhrRDshUkR,14906,1477,1477,Bp Exchange,Bp Exchange,Lesley Grant-Law,Lesley Grant-Law,Lesley Grant-Law,Lesley Grant-Law,1
recWnEvzuG97LP2dX,14906,2397,2397,Renkum Corsair,Renkum Corsair,Molly Adams,Molly Adams,David Cameron,David Cameron,1
recWnwuX7YEpOVN6X,14906,130,130,Mtm Myrbalia O,Mtm Myrbalia O,Tracy Fenney,Tracy Fenney,Michael J. Mccormick,Michael J. Mccormick,1
recWv5cRARoLwBg6g,14906,1487,1487,Annandale Sherlock,Annandale Sherlock,Katherine Addington,Katherine Addington,Bibby F. Hill,Bibby F. Hill,1
recWxE5xbvlhuQSg2,14906,1776,1776,Lavei,Lavei,Alyson Jones,Alyson,Kim Taylor,Kim Taylor,1
recWzBOkxZD3KE8v5,14906,1968,1968,Rocketman,Rocketman,Samantha Brooks,Samantha Brooks,Kim E. Burnette,Kim E. Burnette,1
recX5qWot6Av0Z3oy,14906,2140,2140,So Dapper,So Dapper,Jane C. Ehrhart,Jane,Jane C. Ehrhart,Jane C. Ehrhart,1
recX78rajRi4FZjoP,14906,1056,1056,Costacalvo,Costacalvo,Emma Ecarius,Emma Ecarius,Daniela Roy,Daniela Roy,1
recX7ZLMmQ0SEzHLB,14906,2340,2340,Penelope De La Fresnière,Penelope De La Fresnière,Luke Sassi,Luke,Luke Sassi,Luke Sassi,1
recXBVUKO7zxFbwbX,14906,1292,1292,Caans Navy Blues,Caans Navy Blues,Maddie Yarborough,Maddie Yarborough,Lindsay Barrack,Lindsay Barrack,1
recXEXzWgxgc1AjBl,14906,1483,1483,Thunder Shark,Thunder Shark,Fabian Herrera,Fabian,Fabian Herrera,Fabian Herrera,1
recXhFNIq8ga5um2X,14906,1570,1570,Rustica Ls La Silla,Rustica Ls La Silla,Antonio J. Martinez,Antonio J. Martinez,Antonio J. Martinez,Antonio J. Martinez,1
recXhnw9jzNNP3Ri9,14906,2950,2950,Denison Park Combat,Denison Park Combat,Elizabeth Schumann,Elizabeth,Brian Murphy,Brian Murphy,1
recXng0ma9MdJcCCB,14906,2569,2569,Night Light,Night Light,Hanna R. Egan,Hanna,Hanna R. Egan,Hanna R. Egan,1
recXz6aFV8UtHxxo5,14906,1748,1748,Center Stage,Center Stage,Kirsten L. Malacarne,Kirsten,George J. Bessette,George J. Bessette,1
recY1yX8JfuDCrmCx,14906,1498,1498,Untitled,Untitled,Katherine Addington,Katherine,Bibby F. Hill,Bibby F. Hill,1
recY5sI1UZ86CydL8,14906,2533,2533,Unstoppable,Unstoppable,Brielle Watkins,Brielle Watkins,Gianni Gabrielli,Gianni Gabrielli,1
recY76HaZ6xNxQMVd,14906,1660,1660,Luau Cove Csf,Luau Cove Csf,Kyle Dewar,Kyle,Kyle Dewar,Kyle Dewar,1
recYHW3mL96UcmZy3,14906,157,157,Verdini D'houtveld Z,Verdini D'houtveld Z,Lauren Balcomb,Lauren,Sharn L. Wordley,Sharn L. Wordley,1
recYMjXkeMz3isTBm,14906,3036,3036,Luttoria,Luttoria,Tom Monaghan,Tom Monaghan,Tom Monaghan,Tom Monaghan,1
recYPwPcWiti4adUl,14906,134,134,Hollywood V,Hollywood V,Amanda Gomez,Amanda,Pamela Gomez,Pamela Gomez,1
recYeQd4oCVSWM9nf,14906,1924,1924,Argento 2,Argento 2,Aubrey Frank,Aubrey,Derek Van Der Burgh,Derek Van Der Burgh,1
recYgMJVcEQNPuJOv,14906,3015,3015,6-7,6-7,Kinser Vale,Kinser,Ben Taylor,Ben Taylor,1
recYt2bS3S9KPlmzG,14906,1117,1117,Harley De Youguette,Harley De Youguette,Madelyn Stillwell,Madelyn Stillwell,Kathryn Delaney,Kathryn Delaney,1
recZ6ePCGKjsNz47Y,14906,2628,2628,Eiffel,Eiffel,Heidi Paulsen,Heidi Paulsen,John Paulsen,John Paulsen,1
recZ969Ndb9cj3ytT,14906,2623,2623,Sophistakkato,Sophistakkato,Katherine Nunez,Katherine,Debra L. Ward,Debra L. Ward,1
recZDAxAONTYwOS6n,14906,1296,1296,Calou Us,Calou,Tanner Korotkin,Tanner,Alan Korotkin,CWF,1
recZEWnkjgpa4OQns,14906,1777,1777,Bz Cancara,Bz Cancara,Antonio J. Martinez,Antonio,Antonio J. Martinez,Antonio J. Martinez,1
recZH5LJ6exgReT0B,14906,2127,2127,Yalambi’s Jingle Bell,Yalambi’s Jingle Bell,Zara Adnams,Zara Adnams,Scott Keach,Scott Keach,1
recZHr1YLaKCu8owF,14906,1566,1566,Itos S,Itos S,Antonio J. Martinez,Antonio,Antonio J. Martinez,Antonio J. Martinez,1
recZJzNfAeLstAbSR,14906,1793,1793,Comme Il Hero Z,Comme Il Hero Z,Matthew Le Master,Matthew,Matthew Le Master,Matthew Le Master,1
recZNJ7ALepjMkTD7,14906,1198,1198,Luau,Luau,Victoria Free Knott,Victoria Free Knott,Stephanie Free,Stephanie Free,1
recZNJ9sLZjsWr4Mc,14906,1945,1945,Action Girl Z,Action Girl Z,Riley Delbecq,Riley Delbecq,Casey M. Millis,Casey M. Millis,1
recZeRDlzip5lxPtT,14906,2702,2702,For Jens Z,For Jens Z,Patrick R. Wilcher,Hayley,Dana G. Waters,Dana G. Waters,1
recZf5JilxOykAhlL,14906,2987,2987,Million's Crack Ki,Million's Crack Ki,Ana Elena Armas,Ana,Luciano Dome,Luciano Dome,1
recZjVJhvDeW8E4h6,14906,2633,2633,Dimazzo,Dimazzo,Leah Lang-Gluscic,Leah,Leah Lang-Gluscic,Leah Lang-Gluscic,1
recZnssMwPiGKbLvF,14906,1435,1435,Hellcat,Hellcat,Megan O'Brien,Megan,Megan O'Brien,Megan O'Brien,1
recZpqPhNHYT2KGLP,14906,2155,2155,La Luciole,La Luciole,Jacqueline Steffens Daly,Jacqueline,Jacqueline Steffens Daly,Jacqueline Steffens Daly,1
recZrqsPurBAf5Ep8,14906,1772,1772,Harbor Boy,Harbor Boy,Fallon Badini,Fallon Badini,Brooke Eddy,Brooke Eddy,1
recZu88uJonIdPVyP,14906,1927,1927,Hicorino,Hicorino,Brooke Borges,Brooke Borges,Derek Van Der Burgh,Derek Van Der Burgh,1
recZzqcKYNFbxV7Pp,14906,2152,2152,Bluebelle,Bluebelle,Andres A. Correa,Andrea,Andres A. Correa,Andres A. Correa,1
reca0h4RLbgEQB1f6,14906,1543,1543,Ironclad's Fairmont,Ironclad's Fairmont,Randi Callahan,Randi Callahan,Dominique H. Damico,Dominique H. Damico,1
recaDBKCxqYv7GOz2,14906,1554,1554,Going Global,Going Global,Jenny Miller,Jenny,Jenny Miller,Jenny Miller,1
recabD0Iks2s2NpGr,14906,2935,2935,Paseana,Paseana,Jelmer Hoekstra,Jelmer,Jelmer Hoekstra,Jelmer Hoekstra,1
recapiXQPWvNxuZL6,14906,1420,1420,Cierra,Cierra,Liza Guettler,Liza Guettler,Meghan Green,Meghan Green,1
recarEx7mlbqpeP8N,14906,1709,1709,Headleys Kinetic,Headleys Kinetic,Anne L. Bingler,Anne,Anne L. Bingler,Anne L. Bingler,1
recauzEWZogoAhBmF,14906,1042,1042,Maiki,Maiki,Tanner Korotkin,Tanner,Alan Korotkin,CWF,1
recawK4STNftWVsnu,14906,1196,1196,Carolina Bay,Carolina Bay,Emily Mckendry,Emily Mckendry,Stephanie Free,Stephanie Free,1
recb5aLOWcDGO2C5d,14906,1853,1853,Indiana De Riverland,Indiana De Riverland,Declan Egan,Declan,Declan Egan,Declan Egan,1
recb666cCgReqLBEk,14906,2629,2629,On The Clock,On The Clock,Heidi Paulsen,Heidi Paulsen,John Paulsen,John Paulsen,1
recb8kY0wI96J5yl3,14906,1222,1222,Ladies Night,Ladies Night,Megan Wexler,Megan,Megan Wexler,Megan Wexler,1
recb9c821crhAUlDV,14906,1284,1284,Kalipso,Kalipso,Katie Moniz Floyd,Katie Moniz Floyd,Katie Moniz Floyd,Katie Moniz Floyd,1
recbBkivjo9pQUAWb,14906,2528,2528,Indigo,Indigo,Jesus A. Rigu,Jesus A. Rigu,Gianni Gabrielli,Gianni Gabrielli,1
recbBuCGoa2DVvxQE,14906,2107,2107,Mary J,Mary J,Isaac Leffkowitz,Isaac,Isaac Leffkowitz,Isaac Leffkowitz,1
recbJbaJrLSZZhemR,14906,2021,2021,Crescendo 55,Crescendo 55,Andrea Clark,Andrea Clark,Heather Dayner,Heather Dayner,1
recbKbRy6uWOYVoxn,14906,1914,1914,D’or E’cureuil,D’or E’cureuil,Bryce P. Richardson,Bryce P. Richardson,Bryce P. Richardson,Bryce P. Richardson,1
recbLGzVtUzPM0ehq,14906,1646,1646,Con Sol,Con Sol,Nicole Presa Tejada,Nicole,Juan A. Rodriguez Silva,Juan A. Rodriguez Silva,1
recbMUxRpLNLEqBal,14906,2884,2884,Karma,Karma,Ryan Michael Genn,Ryan,Ryan Michael Genn,Ryan Michael Genn,1
recbN9hcuwyHaXSOt,14906,2082,2082,Blue Magic,Blue Magic,Anslee Bell,Anslee Bell,Madison Daughdrill,Madison Daughdrill,1
recbNkeX7Ld3HWbxU,14906,2093,2093,Dragonfly,Dragonfly,Nora Nauss,Nora,Andrew C. Welles,Andrew C. Welles,1
recbQlO6CvoZuDUWm,14906,2531,2531,Satis Van Het Moeshof,Satis Van Het Moeshof,Jesus A. Rigu,Jesus A. Rigu,Gianni Gabrielli,Gianni Gabrielli,1
recbbC4cEx63PP1dA,14906,2522,2522,Remix De Ganad,Remix De Ganad,Alexandra Hird,Alexandra,August Torsilieri,August Torsilieri,1
recbcJelLtShLACB0,14906,2172,2172,Castell 21,Castell 21,Amanda Gardiner,Amanda,Megan Gardiner,Megan Gardiner,1
recbf6iOpW2tMd2cU,14906,2975,2975,Plush Ponies' Kickapoo Kiwi Bliss,Plush Ponies' Kickapoo Kiwi Bliss,Sofia Clark,Sofia Clark,No Trainer,No Trainer,1
recbhoeEZbeIiWOod,14906,1424,1424,Arthur,Arthur,Stefano Baruzzo,Stefano,Stefano Baruzzo,Stefano Baruzzo,1
recbjLwlo9lhPfYJN,14906,3097,3097,Jet Setter,Jet Setter,Jana Schwartzberg,Jana Schwartzberg,Carlos Aguirre,Carlos Aguirre,1
recbkPoe4t8Irl2NP,14906,2940,2940,Obora’s Sandman,Obora’s Sandman,Marissa Creviston,Marissa,Marissa Creviston,Marissa Creviston,1
recbyeHnj0OT9sByX,14906,1246,1246,Redbull 33 Vdh,Redbull 33 Vdh,Brittni A. Raflowitz,Brittni,Brittni A. Raflowitz,Brittni A. Raflowitz,1
recc0jIcjOJMEQbuG,14906,2191,2191,Willy Wonka Wb,Willy Wonka Wb,Danielle Guy,Danielle Guy,Jenelle Branom,Jenelle Branom,1
recc51YkKZgpedrZ0,14906,1706,1706,Airway Semilly,Airway Semilly,Ella Walker,Ella,Anne L. Bingler,Anne L. Bingler,1
recc7xn13H6oiCRUV,14906,2559,2559,Dee Dee Gz,Dee Dee Gz,Samantha Fields,Samantha,Spencer Brittan,Spencer Brittan,1
reccFg4JNik72evV7,14906,2196,2196,Kan So,Kan So,Diego Farje,Diego,Sharn L. Wordley,Sharn L. Wordley,1
reccII7BFSPqJETYJ,14906,1105,1105,Legacy Rs,Legacy Rs,Lauren E. Hough,Lauren,Benjamin J. Meredith,Benjamin J. Meredith,1
reccLR3YbRcGmma61,14906,1044,1044,Peridoni 20,Peri,Elisabeth Rotsaert,Elisabeth,Alan Korotkin,CWF,1
reccTSAFpxDh2s7Ho,14906,2719,2719,Nobeltje,Nobeltje,Amanda Gomez,Amanda,Pamela Gomez,Pamela Gomez,1
recccgm4LNfYTtd8R,14906,2703,2703,Genuine,Genuine,Hayley G. Waters Wear,Hayley G. Waters Wear,Dana G. Waters,Dana G. Waters,1
reccfnhd9Nq3KBBkl,14906,2828,2828,Conlondino Ps,Conlondino Ps,Evelyn Byron,Evelyn Byron,Lauren Schweppe,Lauren Schweppe,1
reccigib2ijRnWs41,14906,3048,3048,Conchacco Ps,Conchacco Ps,Alyssa Pascucci,Alyssa Pascucci,Alyssa Pascucci,Alyssa Pascucci,1
recckZ7igwuvZmixO,14906,2134,2134,O-Toulon K,O-Toulon K,Addison Reed,Addison,Addison Reed,Addison Reed,1
reccmBs7OIEJDnVJB,14906,2711,2711,Emyr De Launay,Emyr De Launay,Mauricio Gruener,Mauricio,Juan E. Hidalgo,Juan E. Hidalgo,1
reccmjiFpM818Ryfd,14906,2388,2388,Choco Du Reverdy,Choco Du Reverdy,Sophie Heap,Sophie Heap,Alan Korotkin,Alan Korotkin,1
reccpYhCZAY4DbLiD,14906,1705,1705,Pi-Air,Pi-Air,Riley Delbecq,Riley,Todd D. Minikus,Todd D. Minikus,1
reccw0MYAF5N4ys2S,14906,2077,2077,Diamant Joe,Diamant Joe,Annie Ashton,Annie Ashton,Darragh Kerins,Darragh Kerins,1
reccwbe0M6JlsdOvR,14906,1415,1415,Nijerite,Nijerite,Diego Loria,Diego Loria,Juan A. Rodriguez Silva,Juan A. Rodriguez Silva,1
reccyRIzHp9ugs8vK,14906,2962,2962,Friloux Des Champs,Friloux Des Champs,Vicente Guillen,Vicente Guillen,Vicente Guillen,Vicente Guillen,1
recd2i8o2VFvqHaXj,14906,1076,1076,Curioso Van Maarle Z,Curioso Van Maarle Z,Hector Florentino,Hector,Benjamin J. Meredith,Benjamin J. Meredith,1
recd84T95KYRhjbjj,14906,2387,2387,Winterfells Castle Black,Winterfells Castle Black,Sierra Montgomery,Sierra,Lisa Hasenbeck,Lisa Hasenbeck,1
recdM6wDRahirh7oO,14906,1721,1721,Metallica,Metallica,Justine L. Dutton Barnard,Justine L. Dutton Barnard,Justine L. Dutton Barnard,Justine L. Dutton Barnard,1
recdMAFrp27NIbeGF,14906,2603,2603,Dominus Z,Dominus Z,Charlotte H. Wiese,Charlotte,Jasmine Walsh,Jasmine Walsh,1
recdOBrLHAVTVoaxj,14906,1983,1983,Koh I Knoor,Koh I Knoor,Natalie Johnson Russell,Natalie,Natalie Johnson Russell,Natalie Johnson Russell,1
recdWBkutEkpHaYZ3,14906,2830,2830,Carson Too,Carson Too,Danielle Platt,Danielle Platt,Danielle Platt,Danielle Platt,1
recddkhIwq0I9QZKq,14906,1442,1442,Rr Monster,Rr Monster,Mckenzie Badley,Mckenzie,Matthew Le Master,Matthew Le Master,1
recdeUfxo0vGgm3Pm,14906,2838,2838,Delisa Gp,Delisa Gp,Heather Froehlich Cortell,Heather,Heather Froehlich Cortell,Heather Froehlich Cortell,1
recdkGK7Ky8tTodPI,14906,2156,2156,Lady Roxy,Lady Roxy,Suzanne Burns,Suzanne,Jacqueline Steffens Daly,Jacqueline Steffens Daly,1
recdonopJ0WtIypgP,14906,2066,2066,Red Admiral,Red Admiral,Elizabeth C. de Golian,Elizabeth,Elizabeth C. de Golian,Elizabeth C. de Golian,1
recdqd8c1RiqEIyWS,14906,1993,1993,Copperfield Ghv Z,Copperfield Ghv Z,Molly Frei,Molly,Sven Frei,Sven Frei,1
recdvY5Bhns0iSO9A,14906,1349,1349,Rich Girl,Rich Girl,Felicia Rodgers,Felicia Rodgers,Derek Reed,Derek Reed,1
recdwOEYGZ8DxLTUJ,14906,151,151,Contigo Z,Contigo Z,Samuel Parot,Samuel,Samuel Parot,Samuel Parot,1
rece8QRDzcNymM2DX,14906,1225,1225,Cardline Kdw Z,Cardline Kdw Z,Megan Wexler,Megan,Megan Wexler,Megan Wexler,1
rece95JcAhAVDDtRR,14906,1464,1464,Gossip Girl,Gossip Girl,Hannah Morejon,Hannah Morejon,Mario Garcia,Mario Garcia,1
receFL2jrZgtEi18s,14906,2868,2868,Mtm Drop The Mic,Mtm Drop The Mic,Tracy Fenney,Tracy,Michael J. Mccormick,Michael J. Mccormick,1
receFg4UH7Fm3c82b,14906,2602,2602,Fabian,Fabian,Bonnie Silver,Bonnie Silver,Annalee Bennett,Annalee Bennett,1
receIq5ahZGPMIpTF,14906,2567,2567,Voyou De Tiji Z,Voyou De Tiji Z,Jamie Ricciardi,Jamie Ricciardi,Spencer Brittan,Spencer Brittan,1
receQTRxo3VWVmZvb,14906,2933,2933,Iron Rock,Iron Rock,Dorothy Douglas,Dorothy,Jelmer Hoekstra,Jelmer Hoekstra,1
recebQmUQ4MWj8thS,14906,2130,2130,Spectacular Jedi,Spectacular Jedi,Avery Rush,Avery Rush,Maisie Wagner,Maisie Wagner,1
recec81GNG4x3ieVX,14906,2997,2997,Qatar,Qatar,Hector Florentino,Hector,Hector Florentino,Hector Florentino,1
