record_id,show_no,entry_no,entry_display,horse,horse_display,rider,rider_display,trainer,trainer_display,active
recK2qgLZ3lQcZgqJ,14907,1055,1055,Chess,,Lourdes Lopez,Lourdes,Daniela Roy,Daniela Roy,1
recK4fk5IS1EPZ4z1,14907,2313,2313,Mtm Bubba,,Evana Somareddy,Evana,Michael J. Mccormick,Michael J. Mccormick,1
recK5fvOPrmUZKM7Y,14907,1689,1689,Nastelina Van De Witte Driesendijk,,Michelle Lin,Michelle,Jessica Collins,Jessica Collins,1
recKBQJJB72VmxEj9,14907,2942,2942,Ten Pin Ally,,Windsor Ryan,Windsor,Traci A. Weston,Traci A. Weston,1
recKPimrHjDSJCbJW,14907,1030,1030,Hermes D'armanville,Hermes,Tanner Korotkin,Tanner,Alan Korotkin,CWF,1
recKQc8FIWEv0zD7f,14907,2149,2149,Ferris Bueller,,Kimberly Tobias,Kimberly,Abby Strohmeyer,Abby Strohmeyer,1
recKUwvBt5a6lxpCi,14907,2674,2674,Silent Partner,Silent Partner,,,,,1
recKW4U4oeowAzAG0,14907,1568,1568,Picobella De Pot,,Khloe Brinkmann,Khloe,Antonio J. Martinez,Antonio J. Martinez,1
recKWHZ0JHKoBW0QO,14907,2666,2666,,,,,,,1
recKZtBqdXWSfdJP3,14907,1854,1854,Keira Usa,,Madison Wayda Smith,Madison,Kyle Dewar,Kyle Dewar,1
recKahgfXa7xbeZ1t,14907,2027,2027,Lagegonda Fz,,Clark Montgomery,Clark,Clark Montgomery,Clark Montgomery,1
recKcYv5A7peie9dW,14907,2794,2794,Joylon Gb,,Brinley Farr,Brinley,Matt Martin,Matt Martin,1
recKdVYeeR3yELBJG,14907,1817,1817,Apple Jack,Apple Jack,,,,,1
recKf9uorI8nw0z5l,14907,1279,1279,Samba Do Brasil,,Aaron Vale,Aaron,Ben Taylor,Ben Taylor,1
recKi6qUvYh12cWYj,14907,2718,2718,Lucas 274,,Valeska Furlong,Valeska,Pamela Gomez,Pamela Gomez,1
recKixOH4Ep6JOkPO,14907,2117,2117,Bye Chance,,Linda E. Vellman,Linda,Caroline Willard Briles,Caroline Willard Briles,1
recKmuCb4PkIDdbvP,14907,1301,1301,Quatro,,Lanie Nash,Lanie,Dawn Hersey,Dawn Hersey,1
recKnpes6SEjkV7pz,14907,1865,1865,Libera Lux Di Alma Terra,,Celso Ariani,Celso,Celso Ariani,Celso Ariani,1
recKqQzhbfKxF94HK,14907,2977,2977,Dialey Ak,,Helen Goddard,Helen,Helen Goddard,Helen Goddard,1
recKsME2eoH8BD2JB,14907,2798,2798,Rhapsody,,Kendall Crowell,Kendall,Rob Billings,Rob Billings,1
recKtli3fmhLv4STL,14907,2085,2085,Orchard Hills Snapchat,,Elliana Rivera,Elliana,Madison Daughdrill,Madison Daughdrill,1
recKudLyrLWKeNdxA,14907,1741,1741,Ralvero Vdl,,Mike Holtkamp,Mike,Mike Holtkamp,Mike Holtkamp,1
recKvCPQXpkZxHALi,14907,2823,2823,Conlando 55,,John M. Struzzieri,John,Ryan Michael Genn,Ryan Michael Genn,1
recKvJQ41PmPPNBFi,14907,1911,1911,Quick Moon,,Evana Somareddy,Evana,Heather Dayner,Heather Dayner,1
recKz5mZ1p6WVaQrA,14907,2835,2835,Gladstone,,Shelby Heyer,Shelby,Lauren Schweppe,Lauren Schweppe,1
recKzDfntCx1MMtAY,14907,3001,3001,Kilenka Gl,,Alyssa Amberge,Alyssa,Alyssa Amberge,Alyssa Amberge,1
recL1SsZsFHnzYjRl,14907,2142,2142,Bellefleur Z,,Addison Hall,Addison,Carson L. Ruff,Carson L. Ruff,1
recL4jKm0eoF4WCaH,14907,1866,1866,Mckenzie Z,,Celso Ariani,Celso,Celso Ariani,Celso Ariani,1
recL5WOVEUlD6bwan,14907,2079,2079,Orange Blossom Na,,Sarah Kerins,Sarah,Darragh Kerins,Darragh Kerins,1
recL79rQFdXMiytEa,14907,1671,1671,Il Etait Une Fois A Rivereuille,,Ana Sofia Rodriguez,Ana,Juan A. Rodriguez Silva,Juan A. Rodriguez Silva,1
recL7zOOnXMgwHQb1,14907,2498,2498,Quisette Van Baublo,Quisette Van Baublo,,,,,1
recL8Xw3EnQGVbX13,14907,2013,2013,Apollonios,,Maddie Mcinturf,Maddie,Lauren Schweppe,Lauren Schweppe,1
recL9C3kD0QooRtpW,14907,3397,3397,Fento Des Fontaines,Fento Des Fontaines,,,,,1
recLBWor6xkC0nJOx,14907,139,139,Etonemoi Del Cabalero,Toni,Tanner Korotkin,Tanner,Alan Korotkin,CWF,1
recLFRSm7FwRiqFzQ,14907,2670,2670,Svf Charles,Svf Charles,,,,,1
recLJrOuDzuNMTQCU,14907,2805,2805,Dorien,,Leslie Taylor,Leslie,Derek Van Der Burgh,Derek Van Der Burgh,1
recLNFtwfaKcmLFZ2,14907,2770,2770,Cr Bravado,Cr Bravado,,,,,1
recLOo5SvdDQeT0uL,14907,1197,1197,Code Of Honor,,Sofia Parise,Sofia,Stephanie Free,Stephanie Free,1
recLT7QRZdjY1XWGU,14907,1932,1932,Florian,,Windsor Ryan,Windsor,Traci A. Weston,Traci A. Weston,1
recLTmLCPw5lgjbVj,14907,1694,1694,Hector Du Gue,,Ryan Haselden,Ryan,Declan Egan,Declan Egan,1
recLWMPYe8N5YKlMb,14907,2723,2723,Limitless,,Stephanie King,Stephanie,Stephanie King,Stephanie King,1
recLe5HKdO4Ch1uW8,14907,2386,2386,Marvick,,Emma Reimer,Emma,Lisa Hasenbeck,Lisa Hasenbeck,1
recLeXGaasG5rMb5L,14907,1692,1692,Cruise Mor,,Lindsay Haselden,Lindsay,Lindsay Haselden,Lindsay Haselden,1
recLjMKKG4rDvPOy3,14907,1004,1004,Don Diego Hdd II,,Rita de Goes,Rita,Juan Benítez,Juan Benítez,1
recLruOIbdzzznMUu,14907,1573,1573,Vaillant Fz Rwb,,Katherine Brinkmann,Katherine,Antonio J. Martinez,Antonio J. Martinez,1
recLtTlkSqGBDbkyM,14907,1680,1680,Vdl Jamorkus,,Ana Sofia Rodriguez,Ana,Juan A. Rodriguez Silva,Juan A. Rodriguez Silva,1
recLvWuP2J8cSVcb4,14907,155,155,Nimbus Rfb,,Aaron Vale,Aaron,Ben Taylor,Ben Taylor,1
recLxYW68a4aVL6gK,14907,1800,1800,Legacy Es,Legacy Es,,,,,1
recLxa6eLuCJCSevU,14907,2218,2218,Sachi,Sachi,,,,,1
recLzsSI5ImoRFuuv,14907,1648,1648,Cerveza De Barril,,Riley Hilliard,Riley,Kyle Dewar,Kyle Dewar,1
recM1V8ZmP1ZDK5fp,14907,1029,1029,Halo,Paisley,Carsyn Korotkin,Carsyn,Alan Korotkin,CWF,1
recM1mGbDxboroFgQ,14907,1297,1297,La La Land,La La Land,Christina Faninger,Christina,Alan Korotkin,CWF,1
recM4F3aWl3O07VeU,14907,159,159,S&l Protector,,Ciaran Flynn,Ciaran,Michael J. Mccormick,Michael J. Mccormick,1
recMDcq9uN5X1rDjh,14907,3031,3031,Ozone Vdl,,Patrick R. Wilcher,Patrick,Patrick R. Wilcher,Patrick R. Wilcher,1
recMGucKzTW2VvRV4,14907,1988,1988,Uphoria Di June,,Sarah Gordon,Sarah,Sarah Gordon,Sarah Gordon,1
recMHkHP94rBg1MfE,14907,2973,2973,Khan Of Ballmore,,Mari Gromkowski,Mari,Mari Gromkowski,Mari Gromkowski,1
recMIj7GWnsABQF2Q,14907,1822,1822,Prolific,Prolific,,,,,1
recMJsHMWsRj3ORHk,14907,229,229,Gold Du Rouet,,Taylor St Jacques,Taylor,Andrew C. Welles,Andrew C. Welles,1
recMKzrJ2Q9vgeEPC,14907,1686,1686,Hickstead Legend,,Mason Plaumann,Mason,Jessica Collins,Jessica Collins,1
recMNRHUI8kmJGhnW,14907,2724,2724,Play Maker,,Stephanie King,Stephanie,Stephanie King,Stephanie King,1
recMR6m9Bk1EksRAk,14907,1497,1497,True Love's Kiss,,Katherine Addington,Katherine,Bibby F. Hill,Bibby F. Hill,1
recMVxMSrs3FRRYBF,14907,105,105,Hopefull Menjoulet,,Taylor St Jacques,Taylor,Taylor St Jacques,Taylor St Jacques,1
recMWVCsnuFxNS8t1,14907,1514,1514,Glamour Des Forets,,Esme Desautel,Esme,Stephen Dicarlo,Stephen Dicarlo,1
recMZso9DB7uue7lH,14907,1433,1433,Zz,Zz,,,,,1
recMad1pnvulSXFrt,14907,1226,1226,Callaway,Callaway,,,,,1
recMemx832jy1SfEr,14907,1691,1691,Quite Clever,,Jessica Collins,Jessica,Jessica Collins,Jessica Collins,1
recMfB58BvPWlpgal,14907,3208,3208,Belina,Belina,,,,,1
recMhBycg7yN8Y4g2,14907,1017,1017,Défi De La Roque,,Juan Benítez,Juan,Juan Benítez,Juan Benítez,1
recMhgviuW1ZkuiFX,14907,2826,2826,,,,,,,1
recMk2zeczItF2s3g,14907,1883,1883,Untouchable's Unique,,Dominic Arnold,Dominic,Alyssa Venn,Alyssa Venn,1
recMl7T8npEco3A2D,14907,1876,1876,Churchill Blue,,Reagan Williams,Reagan,Tara G. Bostwick,Tara G. Bostwick,1
recMlcP9J5BfsR5Nh,14907,1294,1294,The Real Slim Shady,,Elleana Bender,Elleana,Lindsay Barrack,Lindsay Barrack,1
recMmaa1g7XCE4aVK,14907,2555,2555,Horizon De Marsois,Horizon De Marsois,,,,,1
recMstLZCnETX2Z5P,14907,3272,3272,Woodlands Smarty Marty,Woodlands Smarty Marty,,,,,1
recMuGhK4AAprIzD4,14907,2221,2221,Varsity Blues,Varsity Blues,,,,,1
recMuRotnCxQR9iwp,14907,2870,2870,Bonne Chance,,Alexandra Stauffer,Alexandra,Angela Gais,Angela Gais,1
recMw3vZvAvTFLYOW,14907,1774,1774,Endeavor In His Name,,Alyson Jones,Alyson,Kim Taylor,Kim Taylor,1
recN0sT2reQTFi1Da,14907,1460,1460,Cognac Vh Gebergte Z,,Cormac Hanley,Cormac,Thea N. Stinnett,Thea N. Stinnett,1
recN5KhTvL1b6Wxp7,14907,1674,1674,Koblenz,,Ana Cristina Rodriguez,Ana,Juan A. Rodriguez Silva,Juan A. Rodriguez Silva,1
recNChyFhnUHd16fW,14907,2916,2916,Simply Valentino,Simply Valentino,,,,,1
recNHVkQ5KFrWoE3n,14907,2306,2306,Valeo Des Aulnes,,Amanda Cabel,Amanda,Juan Benítez,Juan Benítez,1
recNKgqZa5hxOLbfq,14907,2396,2396,Psj Hana 6,,Elin Mossberg,Elin,Patrick R. Wilcher,Patrick R. Wilcher,1
recNMq45IIW6vAlQY,14907,1002,1002,Balou's Paul Ps,,Diego Gaspar De Goes,Diego,Juan Benítez,Juan Benítez,1
recNSanExf7hcOBoM,14907,1700,1700,Chacoons Bellis Z,,Todd D. Minikus,Todd,Todd D. Minikus,Todd D. Minikus,1
recNSqR2GLBH1gzvl,14907,2177,2177,Ata Fe Dulce,,Lyla Roberts,Lyla,Mario Garcia,Mario Garcia,1
recNVaEWSnFbWs024,14907,2529,2529,Kascaya Z,,Miranda Gabrielli,Miranda,Gianni Gabrielli,Gianni Gabrielli,1
recNfHPg3nWeEtmZe,14907,2988,2988,Hidden Springs Star Attraction,,Bay Hammer,Bay,Bibby F. Hill,Bibby F. Hill,1
recNfeoH2LrS54hVE,14907,3043,3043,Playground,,Dorothy Douglas,Dorothy,Jelmer Hoekstra,Jelmer Hoekstra,1
recNgH57AAv2QuVR2,14907,1217,1217,Dream Boat,,Megan Wexler,Megan,Megan Wexler,Megan Wexler,1
recNhGu8Ypiw7ym9f,14907,1083,1083,Col De Knolton,,Harper Conway,Harper,Conan Conway,Conan Conway,1
recNjbOAcTg809hYR,14907,1827,1827,Frosty Hd,,Lia Screnci,Lia,Lia Screnci,Lia Screnci,1
recNmPji96bx60SCQ,14907,2308,2308,Sunset's Pirouette,,Ada Rose Walker,Ada,Darragh Kerins,Darragh Kerins,1
recNtjRjQXWHrQ5ll,14907,1594,1594,Nibolensky,,Brinley Farr,Brinley,Matt Martin,Matt Martin,1
recNuQZgLFZzx6m0C,14907,133,133,My Diamant,,Laura Gaither,Laura,Laura Gaither,Laura Gaither,1
recNuRyQtxfcZtq8r,14907,3100,3100,Navigator,Navy,Taylor Oakvik,Taylor,Alan Korotkin,CWF,1
recNuqtXWZGSWRx9A,14907,1203,1203,Bravada,,Daisy Green,Daisy,Jacqueline Green,Jacqueline Green,1
recNx8OaYNInxl0xh,14907,2527,2527,Charme Z,,Elizabeth Epstein,Elizabeth,Gianni Gabrielli,Gianni Gabrielli,1
recO1lIzShqVic8Dq,14907,205,205,Charlie Ps,,Emma Brody,Emma,Jelmer Hoekstra,Jelmer Hoekstra,1
recO3sBM1Ej8rFE5M,14907,2199,2199,Tobias Van Kreyel Mc,,Lauren Balcomb,Lauren,Sharn L. Wordley,Sharn L. Wordley,1
recO6KU4WirqGei7w,14907,1586,1586,Castlefield Dream,,Captain Brian Cournane,Captain,Captain Brian Cournane,Captain Brian Cournane,1
recOAX1RDtyWEjryg,14907,1071,1071,Tolu,,Sara Lopez,Sara,Daniela Roy,Daniela Roy,1
recOB0gvl9ol4FFKr,14907,199,199,Jantien De Muze,,Maya Denis,Maya,Maya Denis,Maya Denis,1
recODNwf8fCzBc7jj,14907,1129,1129,Monarca,Monarca,,,,,1
recODusAFzSnsCmKQ,14907,3230,3230,C�te D'or,C�te D'or,,,,,1
recOMmK8MSH3g7A94,14907,2002,2002,Lolita Z,,Sienna Jones,Sienna,Raishun Burch,Raishun Burch,1
recOQJY6MEQg7VRgJ,14907,2162,2162,Paulownia,,Josh Dolan,Josh,Josh Dolan,Josh Dolan,1
recOYTNI1gtAOSfii,14907,1007,1007,Light It Up,Light It Up,,,,,1
recOfLdHsiYbcIuT8,14907,1455,1455,Phoenix Air,,Lanie Nash,Lanie,Dawn Hersey,Dawn Hersey,1
recOh6WROWngbwipw,14907,1891,1891,Cara Mia,Cara Mia,,,,,1
recOj7oe5IWRqLGu4,14907,1327,1327,Online,,Clark Montgomery,Clark,Clark Montgomery,Clark Montgomery,1
recOlHBWITPhZK4g5,14907,1735,1735,Cachaca Pitu Lhf,,Marcus Gruenthal,Marcus,Marcus Gruenthal,Marcus Gruenthal,1
recOlVHFYzhGze1e4,14907,2991,2991,San Cristobal,,Ella Jane Blaisdell,Ella,Elizabeth D. Blaisdell,Elizabeth D. Blaisdell,1
recOpcMSGzNAaHJ87,14907,2733,2733,Balisto,,Maya Denis,Maya,Joachim Englert,Joachim Englert,1
recOpmNMHcQpdCtC9,14907,1522,1522,Calid 3,,Jake Evans,Jake,Jake Evans,Jake Evans,1
recOrQbqhd52tVKex,14907,2004,2004,Apollo,,Ashley Romano,Ashley,Ashley Romano,Ashley Romano,1
recOy3ctcaxKys2cW,14907,2840,2840,Gabriella T,,Mary Collier Pope,Mary,Andras Szieberth,Andras Szieberth,1
recP069o09wRfHVzl,14907,2609,2609,Numero Dos,,Peyton Krumin,Peyton,Jasmine Walsh,Jasmine Walsh,1
recP6lQmxUMAGVJMs,14907,2885,2885,Official First Hj Z,,Ryan Michael Genn,Ryan,Ryan Michael Genn,Ryan Michael Genn,1
recP9GX2qUvMfVRfh,14907,1624,1624,Benetton Rvp,Benetton Rvp,,,,,1
recP9krIgQmy0my4R,14907,1307,1307,On My Way,On My Way,,,,,1
recPIAO5BCqqtYyO8,14907,2009,2009,Lillet Wildberry,Lillet Wildberry,,,,,1
recPJ6YvbKjAIesqL,14907,1461,1461,Cornerado Vdl,Cornerado Vdl,,,,,1
recPO0LJIpCgiyGYx,14907,146,146,Tulara Cascara,,Aaron Vale,Aaron,Ben Taylor,Ben Taylor,1
recPOYwljVGxMKLTP,14907,1287,1287,Whata Heart Throb,,Kimberly Ewing,Kimberly,Katie Moniz Floyd,Katie Moniz Floyd,1
recPT54BMP2hZ2LYD,14907,1959,1959,Neisha,,Sarah Kraemer,Sarah,Luciano Dome,Luciano Dome,1
recPV22xSTSD1xxxA,14907,2285,2285,Belichick,Belichick,,,,,1
recPYtOlXEMAgy51Q,14907,1946,1946,Kashmir,,Casey M. Millis,Casey,Casey M. Millis,Casey M. Millis,1
recPerTCQD2I9qkKg,14907,1086,1086,It Is West,,Rebecca Conway,Rebecca,Conan Conway,Conan Conway,1
recPiw2ep6uP6wRTx,14907,2558,2558,Citizen Blue,,Kimberly Blake Roth,Kimberly,Spencer Brittan,Spencer Brittan,1
recPiy0rzjsL2Rsre,14907,1336,1336,Dorothea Mystic Rose,,Juan M. Bolanos,Juan,Juan M. Bolanos,Juan M. Bolanos,1
recPkDXCz5fooby5m,14907,2072,2072,O'Quality Z,,Jenna Wentroth,Jenna,Kyle Dewar,Kyle Dewar,1
recPkfOIzHbqYJLLy,14907,183,183,Cicero Hs,,Audrey Muscari,Audrey,Kris Killam,Kris Killam,1
recPmzZUk6IzAwcX0,14907,2571,2571,Snap Chat,,Taylor St Jacques,Taylor,Taylor St Jacques,Taylor St Jacques,1
recPn4rsgZJufengs,14907,1596,1596,Canonboy Keraudry Z,,Tatjana Almeida,Tatjana,Daniela Roy,Daniela Roy,1
recPqk1gcpeR3OmWa,14907,123,123,Cordis Totalis Z,,Selcuk Koksalan,Selcuk,Selcuk Koksalan,Selcuk Koksalan,1
recPs89Jz6WyzBvdm,14907,1058,1058,Face The Stars,,Abigail Sterling,Abigail,Daniela Roy,Daniela Roy,1
recPtjIrAj2aGAHxY,14907,1184,1184,Cumulonimbus,,Reagan Brown,Reagan,Stephanie Free,Stephanie Free,1
recQ08GxtyZiioC8f,14907,2078,2078,Lissino,,Khloe Kerins,Khloe,Darragh Kerins,Darragh Kerins,1
recQ0igUe5Q77bG81,14907,3179,3179,Gorgeous Greta,Gorgeous Greta,,,,,1
recQ1Kstofjb9fnXH,14907,1479,1479,Jajadiva,,Lesley Grant-Law,Lesley,Lesley Grant-Law,Lesley Grant-Law,1
recQ1bnNgpGfjjO3F,14907,2750,2750,Ojos Verdes Dandy Chica Under,Ojos Verdes Dandy Chica Under,,,,,1
recQ7HnsEnibn4AGr,14907,2985,2985,Vdl Masque-Unea,,Savannah Groselle,Savannah,Savannah Groselle,Savannah Groselle,1
recQ8smWGjQ46Uxma,14907,192,192,Gucci,,Della White,Della,Sydney Rowland,Sydney Rowland,1
recQBQoJ1XqG7D9zR,14907,2834,2834,Hercules,,Maya Allhusen,Maya,Mario Garcia,Mario Garcia,1
recQBcW7clyHLcXmK,14907,196,196,Ferdita,,Ana Cristina Rodriguez,Ana,Juan A. Rodriguez Silva,Juan A. Rodriguez Silva,1
recQCUi9gMth3vZD2,14907,1587,1587,Dominance Z,,Captain Brian Cournane,Captain,Captain Brian Cournane,Captain Brian Cournane,1
recQElW6T9mPWiDeT,14907,2675,2675,Stargazing,Stargazing,,,,,1
recQFKovks5uOznMN,14907,226,226,Kinmar Quality Hero,Kinmar,Tanner Korotkin,Tanner,Alan Korotkin,CWF,1
recQGYH4BgQy9zVf9,14907,1821,1821,Chaqui's Girl Z,Chaqui's Girl Z,,,,,1
recQGfgR7p6R2czNJ,14907,3025,3025,Bluegrass Genuine Risk,Bluegrass Genuine Risk,,,,,1
recQGvjw92VWHTcTV,14907,2201,2201,Diablo,,Stella Kraemer,Stella,Luciano Dome,Luciano Dome,1
recQIGIc8cE2pgwWI,14907,1771,1771,Bona Fide,,Brooke Eddy,Brooke,Brooke Eddy,Brooke Eddy,1
recQKRRPsv4UmJwLN,14907,2090,2090,Boozeman Na,,Andrew C. Welles,Andrew,Andrew C. Welles,Andrew C. Welles,1
recQQNSRvgx8fEVqj,14907,1036,1036,Indigo Van De Muggenhoek,Indy,Carsyn Korotkin,Carsyn,Alan Korotkin,CWF,1
recQUJzVTnwF3CiJW,14907,1054,1054,Celine Db Z,,Mia Felipe,Mia,Daniela Roy,Daniela Roy,1
recQUhxttilVTEAXi,14907,2705,2705,Nitemoves,,Hayley G. Waters Wear,Hayley,Dana G. Waters,Dana G. Waters,1
recQadhnwp62oGhc1,14907,1668,1668,Goodgraf,,Lenir Perez,Lenir,Juan A. Rodriguez Silva,Juan A. Rodriguez Silva,1
recQay4lUnB4pRhOZ,14907,1213,1213,Gof Casamigos,,Megan Wexler,Megan,Megan Wexler,Megan Wexler,1
recQefzWA7zkHVhfY,14907,2360,2360,Cassaderra Na,,Taryn M. Adamy,Taryn,Taryn M. Adamy,Taryn M. Adamy,1
recQgzW00V8UL9jDG,14907,2822,2822,Chabluevara Ps,,Ryan Michael Genn,Ryan,Ryan Michael Genn,Ryan Michael Genn,1
recQiGG8bUwdhs9Th,14907,2189,2189,Indianapolis,,Ivy Nyberg,Ivy,Ivy Nyberg,Ivy Nyberg,1
recQisO5xtuWBm2O6,14907,2824,2824,Dame Bruchetta Z,,Kitt Ritter,Kitt,Ryan Michael Genn,Ryan Michael Genn,1
recQoysjcAG0qyHVc,14907,2800,2800,Watchusayin,,Grayson Moore,Grayson,Rob Billings,Rob Billings,1
recQtqCuhjUD3zjO6,14907,1264,1264,Elocia,,Mya Carrico,Mya,Ben Taylor,Ben Taylor,1
recQvAK9J6jkpyCVI,14907,2978,2978,Toussant,,Helen Goddard,Helen,Helen Goddard,Helen Goddard,1
recQvWDwga9UpZqB7,14907,3190,3190,Piebra Filibustero,,Asuni Zamudio,Asuni,Gianni Gabrielli,Gianni Gabrielli,1
recR3IdUau2yzKVNC,14907,3403,3403,Where's The Fun?!,Where's The Fun?!,,,,,1
recR3W8k6i3qacHOC,14907,200,200,Copabella Voltage,,Georgia Bouzaid,Georgia,David Cameron,David Cameron,1
recR7HhkrDqKCc30u,14907,3228,3228,Epa Fionn,Epa Fionn,,,,,1
recRHVJ2gqfIym4cq,14907,1073,1073,Zamba,,Campbell Cobb,Campbell,Daniela Roy,Daniela Roy,1
recRJcobFH0FGTx45,14907,3018,3018,Corzico Melloni Z,,Dorothy Douglas,Dorothy,Jelmer Hoekstra,Jelmer Hoekstra,1
recRNP3eMAyRJEFMu,14907,1190,1190,Talk To Me,,Kendall King,Kendall,Stephanie Free,Stephanie Free,1
recROXckIZdYxVSgq,14907,167,167,Casamigos,,Diego Bedoya,Diego,Diego Bedoya,Diego Bedoya,1
recRPfRo59FcQb68k,14907,1216,1216,Crimson Tide,,Lucy Wexler,Lucy,Megan Wexler,Megan Wexler,1
recRPs1ydxqIDjEOg,14907,152,152,Gradje O,,Samuel Parot,Samuel,Samuel Parot,Samuel Parot,1
recRUZRcJvzoor1Iu,14907,1335,1335,Comeback De La Manade,,Graciela Bolanos,Graciela,Juan M. Bolanos,Juan M. Bolanos,1
recRUmhoOe0gPinCh,14907,119,119,Diamond Rbc Z,,Jenna P. Friedman-Lopez,Jenna,Jenna P. Friedman-Lopez,Jenna P. Friedman-Lopez,1
recRYg0YIM8JzWYG8,14907,3042,3042,Makuna,,Savannah Groselle,Savannah,Savannah Groselle,Savannah Groselle,1
recRZNv8l8lpqrl18,14907,3154,3154,Chardonnay,,Robert Blanchette,Robert,Tammy Blanchette,Tammy Blanchette,1
recRbbMFoVkddrW9l,14907,10281028,10281028,,,,,,,1
recRg11BQ0Q6CMESR,14907,2095,2095,Nexstar-Lh,,Chandler Robinson,Chandler,Andrew C. Welles,Andrew C. Welles,1
recRhFjbDRMY2A7QM,14907,1049,1049,Vote For Pedro,Pedro,Aria Waxman,Aria,Alan Korotkin,CWF,1
recRoJAbrPShJIYyt,14907,1402,1402,Spider Van D Hemelse Breedte,Spider Van D Hemelse Breedte,,,,,1
recRproOFAZVL30I8,14907,1580,1580,Won To Love,,Audrey Haywood,Audrey,Kelsey Duffy,Kelsey Duffy,1
recRpw1ZxUCf8j6jG,14907,1551,1551,Scenorrado Vd Hunters Z,,Madison Wayda Smith,Madison,Kyle Dewar,Kyle Dewar,1
recRtjLP4rb9ozJlc,14907,1359,1359,Coline De Will,Coline De Will,,,,,1
recRvuYNkCcNsRnFq,14907,2209,2209,Anthem Row,Anthem Row,,,,,1
recRwYDAB03ykBYId,14907,1645,1645,Comedian Of Picobello Z,,Sebastian Presa Tejada,Sebastian,Juan A. Rodriguez Silva,Juan A. Rodriguez Silva,1
recRwcC3j4fTkRYts,14907,2175,2175,Ravina 22,,Valentina Autiero,Valentina,Antonio J. Martinez,Antonio J. Martinez,1
recRzK78bR4xQ8ovU,14907,2154,2154,Enzo Ferrari,,Kayla Singh,Kayla,Andres A. Correa,Andres A. Correa,1
recS0Uh8pIAsXEauR,14907,1960,1960,Candeux,,Lauren E. Hough,Lauren,Lauren E. Hough,Lauren E. Hough,1
recS6Yi3xMApohadp,14907,1839,1839,Romeo Juliets Shadow,,Zella Esposito,Zella,Rebecca Warth,Rebecca Warth,1
recS8Qvl6kH4ja9Po,14907,2261,2261,Acora Ps,Acora Ps,,,,,1
recS99fXzDcO0MRWs,14907,1334,1334,Classical Touch,,Juan M. Bolanos,Juan,Juan M. Bolanos,Juan M. Bolanos,1
recSAF0IdEdEUFC1d,14907,2661,2661,Ustina,,Isaac Leffkowitz,Isaac,Isaac Leffkowitz,Isaac Leffkowitz,1
recSEYXiZxQFGbHXq,14907,1094,1094,Bella Vida,,Isaac Leffkowitz,Isaac,Isaac Leffkowitz,Isaac Leffkowitz,1
recSGdNaylECpMpNa,14907,1214,1214,Madette S,,Sara Setian,Sara,Megan Wexler,Megan Wexler,1
recSISgiC5t0suxEY,14907,128,128,Daytona S.e,,Hanna R. Egan,Hanna,Hanna R. Egan,Hanna R. Egan,1
recSJLnuRigTEuee6,14907,1066,1066,Lufrieda Vdl,,Clara Vidal,Clara,Daniela Roy,Daniela Roy,1
recSL9HbNYEgGrSQz,14907,102,102,Okidoki Van De Renthoeve,,Lucia Rivas,Lucia,Lucia Rivas,Lucia Rivas,1
recSO5TNcUacuQlT1,14907,103,103,Hutin De L'abbaye,,Kyle Dewar,Kyle,Kyle Dewar,Kyle Dewar,1
recSOPFK4Hu983pbP,14907,2832,2832,Lindy Hop,,Clark Montgomery,Clark,Clark Montgomery,Clark Montgomery,1
recSPeyPMpegjPJEC,14907,2084,2084,My Weekend Is Booked,,Kit Falzone,Kit,Madison Daughdrill,Madison Daughdrill,1
recSQWPXrhPWXzxAt,14907,2187,2187,En Vogue,,Collyn Smitherman,Collyn,David Cameron,David Cameron,1
recSQzHuz4JIZFsuE,14907,1506,1506,W.e.c. High Dollar Lad,,Clementine Lidsky,Clementine,Morgan Taylor,Morgan Taylor,1
recSRTctssQmFt5Zq,14907,3007,3007,Del’arkan,,Ryan Baldwin,Ryan,Debbie L. Mccarthy-Connor,Debbie L. Mccarthy-Connor,1
recSUHXG1aUOdU7eF,14907,100,100,Facundo De La Nutria,,Celso Ariani,Celso,Celso Ariani,Celso Ariani,1
recSagAG8IFRylsx2,14907,1902,1902,Born To Be Wild,,Jamie Alnwick,Jamie,Scott Keach,Scott Keach,1
recSpXIJ25DfqTbXv,14907,1769,1769,Nevada Vdl,,Robert Mendoza,Robert,Robert Mendoza,Robert Mendoza,1
recSpoDIMbZJaCFQg,14907,1786,1786,Lyonheart,,Robert Mendoza,Robert,Hanna Pieri,Hanna Pieri,1
recSq8P0NfinWRF3k,14907,1838,1838,Pursuit Of Honor,,Josh Dolan,Josh,Rebecca Warth,Rebecca Warth,1
recSreSDbd6p6RAsb,14907,1223,1223,Ledoux,,Megan Wexler,Megan,Megan Wexler,Megan Wexler,1
recStFvN12aPsOfGR,14907,2619,2619,Copernicus Z,,Grace Phan,Grace,Debra L. Ward,Debra L. Ward,1
recSu8KzOmYJDg4Em,14907,1877,1877,Daham,,Reagan Williams,Reagan,Tara G. Bostwick,Tara G. Bostwick,1
recSzFNwry2qPWwVo,14907,187,187,Frieda,,Grant Seger,Grant,Grant Seger,Grant Seger,1
recSza5wPNL92sOLn,14907,2544,2544,Tutti Fruitti Van De Fruitkorf,,Vivian Heyer,Vivian,August Torsilieri,August Torsilieri,1
